area,percent.rents,white.l00,white.m00,white.h00,black.l00,black.m00,black.h00,asian.l00,asian.m00,asian.h00,hisp.l00,hisp.m00,hisp.h00,other.l00,other.m00,other.h00,white.l09,white.m09,white.h09,black.l09,black.m09,black.h09,asian.l09,asian.m09,asian.h09,hisp.l09,hisp.m09,hisp.h09,other.l09,other.m09,other.h09,medval
480704,0.7018633,592,279,165,42,20,0,251,153,86,147,107,36,112,49,20,420,315,210,31,24,16,283,214,124,183,167,63,152,72,33,321800
480802,0.3869048,121,45,15,7,0,0,181,100,34,229,206,65,123,113,19,100,52,16,6,1,0,189,127,55,296,289,138,161,146,33,187400
480803,0.4273233,157,96,72,2,10,0,139,106,20,332,253,50,197,115,17,106,77,88,1,12,0,139,118,26,364,325,138,233,140,29,198900
480804,0.7257889,151,122,20,33,0,6,508,302,72,407,173,10,228,115,11,123,134,29,16,21,7,570,374,136,488,373,37,300,167,17,190500
480901,0.8045977,91,76,7,23,12,0,499,205,47,473,104,2,307,78,2,59,78,15,18,17,0,489,227,94,591,178,18,365,94,7,195100
480902,0.8065202,65,59,13,9,33,0,535,101,45,372,129,41,217,95,17,55,60,16,10,6,29,584,166,58,502,229,80,281,127,27,206100
480903,0.5096447,66,80,8,1,15,0,300,108,50,193,129,11,95,68,9,55,35,45,1,10,5,306,129,74,239,166,51,113,85,16,191700
481001,0.6902724,277,35,12,18,0,0,354,118,47,248,155,11,130,98,0,229,47,18,17,2,0,362,171,76,294,255,37,164,131,4,218300
481002,0.7056025,192,78,21,51,0,0,614,213,90,442,100,56,242,78,22,142,81,25,31,20,0,626,264,132,531,150,119,283,96,35,169800
481101,0.8329765,219,61,9,16,27,0,298,158,41,361,174,0,208,125,0,174,86,11,11,36,0,332,195,67,465,274,43,269,167,8,188600
481102,0.8951049,205,93,18,19,26,0,512,120,44,232,119,0,117,85,0,160,151,40,24,17,18,644,222,78,336,192,55,170,132,7,182500
481103,0.4455445,110,71,36,2,5,0,278,199,98,496,168,16,233,91,0,90,66,47,1,7,0,294,234,151,587,309,48,291,120,4,206800
481201,0.5869176,248,113,39,15,0,0,245,141,16,200,73,8,127,24,4,163,136,66,9,6,0,266,178,43,255,112,33,167,36,7,215000
481202,0.5149367,312,98,63,39,0,0,466,219,97,357,245,41,224,132,27,215,132,89,23,18,0,494,276,154,445,359,117,284,179,42,197100
481300,0.2803504,83,58,22,1,0,0,217,120,32,158,76,16,72,33,24,57,44,37,0,1,0,201,134,62,176,118,39,82,45,31,197900
481401,0.5789189,144,78,40,5,0,0,785,328,79,205,137,25,126,64,6,110,86,42,3,2,0,803,404,144,253,216,47,148,87,10,210500
481402,0.4682081,197,154,39,10,1,0,714,254,132,360,170,9,170,86,6,134,141,64,8,3,0,748,289,186,406,285,35,200,115,8,203900
481500,0.2758847,277,105,42,4,1,0,391,261,131,195,69,28,76,46,17,191,115,60,2,3,0,406,270,203,216,111,64,90,57,26,220800
481602,0.6706587,230,62,29,7,9,0,982,383,120,487,257,61,299,135,57,176,71,33,5,11,0,999,450,169,569,383,139,355,161,77,198900
481603,0.6480187,92,41,13,8,3,0,484,170,90,242,120,7,139,87,3,51,54,17,8,3,0,491,197,107,267,187,45,159,107,8,198200
481604,0.6895787,81,72,33,8,11,0,516,179,55,228,130,11,166,78,5,65,62,49,8,11,0,535,210,114,284,186,62,201,105,12,225500
481711,0.7988077,35,14,8,9,0,0,843,155,63,127,62,0,90,68,0,22,17,6,8,0,0,744,182,81,140,82,11,92,74,2,186200
481712,0.7163165,62,8,13,6,0,0,939,160,80,245,70,4,155,47,5,42,17,11,6,0,0,890,206,107,275,126,19,175,52,9,188000
481713,0.640788,38,7,0,5,0,0,412,172,22,122,40,7,66,22,0,27,10,2,5,0,0,412,180,53,136,66,27,74,29,2,198100
481714,0.7858796,53,10,7,2,3,0,609,77,18,80,23,0,36,11,0,39,12,8,2,2,0,604,101,31,94,36,7,42,12,1,180100
481800,0.1954148,126,109,42,0,1,0,210,193,52,54,62,53,21,41,15,83,85,47,0,1,0,201,155,107,51,64,90,24,44,21,223100
481901,0.339929,252,246,42,22,5,0,228,206,137,410,265,126,225,161,43,163,184,81,19,3,4,211,196,181,419,360,211,250,189,56,218900
481902,0.5034013,81,64,24,9,0,0,223,163,23,254,144,28,96,75,15,55,35,38,3,5,0,192,175,37,254,180,68,102,82,20,217600
482001,0.1220513,34,63,52,0,6,0,277,218,219,35,25,37,18,4,20,32,42,78,0,6,0,312,228,341,38,45,63,23,6,28,272600
482002,0.4290335,140,44,36,10,4,0,855,465,331,374,139,36,262,65,5,109,58,38,4,10,0,895,550,437,433,257,78,307,86,11,267200
482101,0.4657632,99,26,33,6,0,0,490,243,119,215,104,41,130,53,20,83,23,32,2,4,0,492,277,171,245,127,101,149,62,28,195500
482102,0.2405462,75,78,27,1,1,0,216,135,129,159,92,22,64,34,11,43,65,46,0,2,0,211,157,171,183,130,62,79,42,18,223000
482201,0.6421941,61,26,13,0,0,0,473,247,68,199,71,4,140,51,0,47,35,13,0,0,0,509,300,107,252,116,24,172,63,4,200000
482202,0.6307592,85,27,9,7,0,0,661,275,107,231,101,13,143,66,0,59,28,13,3,4,0,599,303,148,249,162,32,160,73,4,172400
482301,0.6140351,62,45,7,13,3,0,508,158,23,301,146,34,174,75,5,47,33,16,11,6,0,504,182,52,368,200,79,209,88,10,179900
482303,0.6961057,77,25,17,8,0,0,526,88,40,467,153,7,304,87,0,61,24,17,8,0,0,540,98,55,561,252,35,353,109,4,179900
482304,0.7292089,84,0,0,5,0,0,244,71,11,473,77,1,320,27,0,49,26,0,5,0,0,265,80,17,602,152,13,386,40,1,170100
482401,0.6122449,56,23,6,4,0,0,289,80,22,309,113,16,155,84,15,41,20,9,3,0,0,277,84,41,354,175,35,174,97,20,170300
482402,0.4122894,114,110,33,3,13,0,577,277,94,476,267,27,223,123,41,72,91,53,3,12,0,559,329,133,541,397,97,257,157,55,171500
482502,0.5798526,28,39,0,7,0,0,280,123,36,221,45,27,149,26,0,16,31,9,6,0,0,268,149,47,263,79,47,169,33,2,166400
482503,0.655754,61,0,0,0,0,2,353,123,7,360,79,17,213,43,6,45,7,0,0,0,2,361,127,20,407,174,27,244,62,6,182300
482521,0.2972973,101,49,5,6,2,0,282,210,63,308,260,95,144,147,54,81,35,15,5,2,0,254,219,114,336,362,174,166,175,70,164900
482522,0.3265172,97,78,6,31,0,0,249,299,82,295,286,65,123,160,50,54,64,25,12,15,0,217,292,121,288,328,178,128,174,68,197900
482600,0.2073609,153,151,47,2,7,0,555,483,300,220,149,120,108,89,27,105,134,57,1,7,2,542,484,442,242,200,219,126,107,44,230600
482701,0.4257498,82,61,25,6,0,0,201,117,56,520,251,27,243,149,17,42,55,29,4,2,0,182,131,75,604,319,76,266,171,28,194800
482702,0.1887255,122,27,19,2,0,0,167,128,36,125,162,12,77,60,0,74,39,14,1,1,0,141,136,48,136,155,63,83,63,4,196900
482800,0.2664693,130,95,12,5,0,0,234,179,112,310,155,104,170,50,20,91,80,25,2,4,0,229,182,157,367,222,178,201,67,29,204900
500100,0.0597403,145,282,466,0,10,5,28,18,61,34,32,51,0,41,19,90,172,456,0,2,13,24,22,75,32,34,78,0,46,33,430200
500201,0.0697211,401,564,586,0,6,6,8,34,40,90,119,116,37,77,33,263,400,628,0,6,6,10,33,55,102,138,185,52,102,53,279400
500202,0.1262626,282,310,479,2,4,6,28,42,82,104,113,110,56,70,31,178,206,477,1,3,9,30,43,111,105,113,181,64,84,50,435900
500300,0.1353167,112,160,131,0,5,12,27,65,90,154,148,119,86,89,35,78,103,171,0,5,13,29,65,124,162,210,202,106,119,53,327200
500401,0.1686695,85,109,65,16,5,0,41,93,34,849,797,217,290,422,131,0,11,32,12,10,0,35,89,74,822,1014,523,349,522,196,173300
500402,0.5221311,74,5,10,5,0,0,23,0,0,765,266,66,401,117,24,0,0,0,5,0,0,23,0,0,778,275,108,448,144,32,156200
500500,0.2102748,86,45,5,0,10,0,44,0,0,445,143,56,199,62,18,0,0,0,0,10,0,33,17,0,517,216,109,243,80,28,140800
500600,0.3204461,49,14,0,5,0,0,15,3,1,758,403,81,414,196,38,0,0,0,4,0,0,15,4,2,741,416,142,465,228,52,158000
500700,0.2222874,164,67,0,10,0,0,20,3,0,800,486,147,312,287,61,0,0,0,8,2,0,18,8,0,842,634,229,375,347,95,172100
500800,0.2611465,121,65,0,13,1,0,16,6,0,699,377,97,386,186,51,0,0,0,9,5,0,18,6,1,806,457,197,466,242,69,170000
500900,0.4171393,176,55,0,9,0,0,14,3,4,820,409,78,238,255,47,0,1,0,6,4,0,10,9,4,855,559,140,279,317,68,164500
501000,0.2242946,333,189,24,4,7,0,26,16,0,712,633,120,373,320,40,102,108,26,1,10,0,24,24,0,766,835,271,452,406,69,171200
501200,0.3068641,221,161,71,9,0,5,27,10,13,502,344,104,246,216,26,102,85,66,2,6,6,23,17,19,549,449,207,286,268,40,184100
501300,0.3682917,510,407,113,9,7,0,5,37,7,532,638,128,283,302,58,338,249,170,3,15,0,6,39,13,570,826,321,366,396,86,197200
501400,0.6378788,172,83,19,17,0,0,21,2,0,631,262,42,400,155,25,24,27,9,7,10,0,18,8,0,731,436,93,475,205,41,159400
501503,0.7702636,467,294,75,13,11,0,32,8,10,608,338,95,386,196,53,295,260,100,5,22,0,40,9,13,745,506,231,510,281,80,231600
501504,0.8959132,497,68,34,21,0,0,74,15,0,681,122,7,414,76,0,373,78,49,20,4,0,98,16,2,841,277,32,551,107,6,240300
501600,0.2857143,454,342,533,7,5,10,64,38,48,301,230,237,196,103,103,299,298,526,2,9,11,73,34,73,358,281,390,245,139,154,320300
501700,0.2693208,295,309,203,0,8,0,4,19,6,187,168,68,132,62,21,194,221,230,0,6,2,3,20,11,181,221,127,163,82,32,243000
501801,0.8903863,368,111,15,30,5,0,26,7,0,1254,334,69,880,184,62,100,35,9,22,7,4,23,8,3,1501,501,166,1018,248,85,162900
501802,0.5555556,333,205,25,4,0,9,17,0,22,290,171,74,159,97,50,236,198,75,2,3,14,23,6,26,361,311,147,235,150,73,209700
501900,0.1952132,334,292,69,3,6,0,30,3,0,207,260,109,119,173,44,251,243,110,1,10,0,34,8,0,212,349,233,153,235,72,171100
502001,0.3083881,256,198,74,7,3,0,7,17,0,306,262,58,231,146,23,160,157,99,3,6,2,5,24,0,349,357,151,295,195,36,179300
502002,0.4488889,300,130,13,6,3,2,25,5,25,785,393,94,467,268,61,70,52,23,2,8,2,26,5,26,887,553,188,523,332,86,164600
502100,0.3829787,304,118,29,7,10,0,34,0,0,638,320,76,293,172,66,117,74,23,9,7,4,38,4,0,814,517,189,403,253,97,166700
502200,0.2865787,363,91,26,12,2,0,18,2,10,639,475,165,297,264,122,100,29,18,4,10,0,16,6,11,738,600,310,350,327,162,166000
502301,0.2155963,125,42,9,3,5,0,9,7,0,518,426,152,252,256,61,0,0,0,1,4,3,7,9,0,543,522,206,289,298,84,161800
502302,0.6273115,48,26,0,7,0,3,12,0,0,500,94,23,287,47,17,0,0,0,7,0,3,14,0,0,533,159,67,347,71,24,160400
502401,0.2673611,111,7,0,3,9,0,20,6,0,476,451,55,218,269,57,0,0,0,1,11,0,16,15,0,547,565,139,274,348,83,173300
502402,0.2080078,86,42,16,8,5,0,0,7,0,534,231,78,293,83,70,0,0,1,7,2,4,0,7,0,528,306,137,329,104,87,166000
502500,0.4521576,131,35,4,6,1,0,36,0,0,536,256,43,342,145,23,0,2,1,6,1,0,39,0,0,675,332,84,408,178,37,155400
502601,0.1340034,184,109,7,2,1,0,15,25,0,674,638,124,346,361,76,0,5,0,1,2,0,10,33,0,704,823,248,395,441,107,164400
502602,0.4954268,160,54,38,25,0,0,45,0,4,674,241,62,373,176,47,38,16,9,25,0,0,47,3,4,823,331,133,459,213,65,175900
502700,0.2800625,180,60,38,8,22,3,24,34,0,725,630,178,295,370,139,25,14,3,5,24,3,20,40,2,710,768,323,329,433,172,160800
502800,0.3840032,585,249,124,55,43,0,70,48,14,728,462,94,309,304,54,389,243,132,43,65,2,75,59,26,837,673,191,390,390,79,179000
502901,0.1638747,277,175,27,8,7,0,12,35,6,282,429,93,121,258,56,131,147,35,8,7,0,13,32,13,270,521,230,141,308,86,165000
502902,0.5135453,130,38,8,15,0,0,12,15,0,431,143,48,282,87,25,35,22,5,9,6,0,11,18,0,501,226,69,329,112,35,167700
503000,0.5323427,87,71,0,6,8,9,17,8,0,577,287,69,405,168,65,7,3,3,6,1,14,15,11,0,623,380,116,449,201,80,164000
503101,0.4386673,396,273,29,30,6,0,67,33,6,646,359,97,468,145,79,270,213,66,31,6,0,66,47,11,743,582,197,584,214,108,166300
503102,0.3170434,199,147,29,8,11,0,13,24,5,701,333,141,478,200,74,40,49,11,3,12,3,14,26,8,807,532,222,554,255,104,157800
503201,0.10625,174,294,84,0,16,0,11,17,8,202,236,69,122,89,33,122,224,122,0,18,0,9,25,10,225,273,189,158,124,51,185400
503202,0.2994746,260,137,46,16,3,0,10,7,8,305,300,33,167,167,22,151,114,49,6,15,0,10,10,10,342,401,110,208,222,33,169600
503301,0.1567164,363,174,79,2,5,0,10,11,0,123,219,77,58,108,39,217,164,106,0,7,0,7,15,2,122,242,155,70,131,58,183700
503302,0.4713204,380,247,97,15,24,10,19,43,0,496,383,112,292,205,78,225,200,118,14,14,22,20,39,12,567,504,234,363,258,110,180800
503401,0.3206896,811,516,228,16,6,0,24,38,45,193,319,89,81,184,33,583,465,262,16,8,0,26,49,58,211,376,207,105,248,54,218300
503402,0.1909023,398,308,151,5,1,0,7,23,4,147,202,65,103,71,38,260,239,191,2,4,0,7,27,7,153,217,150,128,94,55,193000
503501,0.4135261,481,295,86,21,5,4,35,16,10,432,388,126,262,280,50,295,255,129,17,6,8,36,19,15,445,559,250,318,361,82,176700
503502,0.1859537,425,187,126,5,6,0,33,20,4,151,200,76,104,98,19,257,189,157,2,9,0,37,21,8,166,224,157,130,125,33,176500
503601,0.1488144,241,345,176,0,11,4,34,18,7,89,224,54,51,114,37,165,230,222,0,11,5,35,20,13,95,230,142,68,143,54,196600
503602,0.0710204,322,217,297,0,5,11,48,39,23,47,68,126,22,32,47,203,177,314,0,1,17,49,42,39,47,67,198,28,43,67,285200
503701,0.4232416,525,346,129,28,2,0,21,31,0,236,211,73,142,131,8,339,277,184,22,8,0,24,29,6,252,265,129,176,162,17,204600
503702,0.2846975,508,385,200,3,21,3,20,27,12,246,133,102,107,60,45,327,315,249,3,8,18,17,34,19,251,205,154,134,84,64,215500
503703,0.1588383,687,467,304,19,7,25,292,257,335,59,138,152,34,63,56,574,442,409,12,13,38,367,292,540,86,165,281,52,91,88,275100
503801,0.2666667,196,409,84,7,6,3,92,64,35,102,141,72,50,54,39,127,285,152,5,6,6,96,77,49,97,171,139,61,73,53,200600
503802,0.1506936,325,320,160,6,18,9,74,131,80,155,202,78,85,98,23,225,265,212,2,9,26,77,157,125,179,263,158,109,138,37,210700
503901,0.1030675,209,185,94,3,9,0,26,45,0,82,104,41,30,76,19,119,160,104,1,12,0,21,49,11,69,128,80,31,93,29,199900
503902,0.1460833,355,410,114,9,17,5,36,46,7,107,247,43,30,141,17,227,295,165,6,15,10,33,51,16,113,265,106,38,172,26,198400
504001,0.2915994,430,287,85,12,16,0,47,45,12,127,146,5,65,71,0,311,256,121,4,17,9,55,51,21,135,156,67,83,90,6,212000
504002,0.1965039,438,429,134,4,18,0,53,65,0,147,253,89,72,159,49,293,282,200,1,21,0,47,63,18,139,276,173,83,185,73,207600
504101,0.2654232,290,222,25,27,2,0,66,36,17,309,323,46,166,188,59,201,163,72,25,5,0,66,37,27,307,438,116,192,228,82,162600
530003,0.049676,108,164,43,0,2,0,82,82,55,106,180,100,32,87,51,77,140,84,0,3,0,96,104,92,151,220,209,49,117,84,260800
530004,0.4415585,162,68,14,0,10,0,79,0,44,495,247,58,273,141,28,58,56,21,0,9,0,76,4,44,501,365,99,296,164,36,211800
530005,0.0826686,77,59,44,0,1,6,225,311,302,116,137,70,82,51,9,45,51,41,0,1,5,187,256,352,99,153,126,79,59,12,269200
530006,0.7792823,181,124,0,13,0,0,144,89,78,504,212,68,292,141,38,152,131,22,14,2,0,151,125,124,678,361,182,404,206,65,234000
530101,0.7501523,211,40,17,15,0,0,78,12,0,976,228,23,618,119,6,98,9,7,16,0,0,84,12,6,1226,315,101,773,157,19,175000
530102,0.5240384,259,64,38,10,0,0,66,20,9,676,385,72,332,181,49,125,33,18,9,1,0,71,28,15,879,557,176,443,248,76,213200
530202,0.3088607,106,31,29,7,0,0,44,31,19,486,333,93,260,164,15,23,6,10,2,5,0,42,32,27,542,389,176,300,195,24,179800
530203,0.6946277,87,32,40,6,0,0,64,25,19,576,158,35,336,71,14,25,14,27,5,1,0,64,35,21,681,244,104,419,95,18,203500
530204,0.6635193,82,59,20,10,0,0,37,16,0,718,167,20,302,112,13,0,0,0,11,0,0,35,24,0,760,337,69,369,141,22,175000
530301,0.6156156,26,0,0,3,0,0,9,0,0,446,122,17,243,42,17,0,0,0,3,0,0,9,0,0,449,126,35,272,54,24,159500
530302,0.5463071,55,22,10,2,0,0,14,4,11,1180,328,104,662,155,48,0,0,0,2,0,0,15,2,14,1285,465,157,837,219,72,171600
530400,0.5890074,42,3,0,18,0,0,195,112,22,628,175,18,327,94,5,24,5,0,15,6,0,194,101,41,833,225,57,450,115,9,166200
530500,0.6387665,12,1,0,5,0,0,1,2,1,934,166,8,494,92,7,0,0,0,5,0,0,1,3,1,950,253,20,606,133,11,143900
530601,0.4842767,8,3,0,3,0,0,15,23,0,549,166,54,332,81,28,0,0,0,3,0,0,15,17,10,590,178,95,390,107,38,142200
530602,0.4087194,2,6,0,2,0,0,14,0,0,217,94,18,113,54,19,0,0,0,1,1,0,13,1,0,193,111,21,117,60,21,133900
530700,0.5428016,17,0,0,5,0,0,7,0,0,360,107,6,244,51,3,0,0,0,4,0,0,9,0,0,378,121,10,276,59,8,156400
530801,0.6004399,20,0,0,5,5,0,30,0,0,834,386,73,514,280,68,0,0,0,2,7,0,32,1,0,848,458,106,584,327,93,144100
530802,0.4940898,14,0,0,7,0,0,19,14,0,553,195,41,315,110,22,0,0,0,3,3,0,18,13,0,510,201,55,322,123,26,137400
530901,0.6433486,6,4,0,1,0,0,15,0,0,697,144,5,448,76,0,0,0,0,1,0,0,9,4,0,632,155,27,472,85,1,151900
530902,0.6719626,31,0,0,8,0,0,34,0,0,756,188,51,421,121,17,0,0,0,7,1,0,39,0,0,838,243,70,516,160,26,148600
531000,0.6004747,23,0,0,4,0,0,8,0,0,937,243,48,555,141,29,0,0,0,5,0,0,9,0,0,904,295,68,622,171,37,144800
531101,0.6848091,22,0,0,4,0,0,11,0,0,937,216,43,537,141,16,0,0,0,2,1,0,11,0,0,943,257,70,635,170,27,159400
531102,0.7432796,18,0,0,3,0,0,7,0,0,526,182,18,253,139,18,0,0,0,3,0,0,8,0,0,540,242,31,316,170,31,169500
531201,0.6866168,19,0,6,6,0,0,5,0,0,914,219,36,592,128,27,0,0,0,5,0,0,5,0,0,924,259,69,680,160,41,153800
531202,0.7379068,21,0,0,3,0,0,9,0,0,867,223,17,490,127,18,0,0,0,3,0,0,11,0,0,967,296,35,634,181,27,177000
531301,0.7103506,23,0,0,2,0,0,3,0,0,937,220,10,593,141,5,0,0,0,2,0,0,3,0,0,967,286,25,696,189,10,161500
531302,0.6782973,18,5,11,3,0,0,3,0,0,1020,304,68,662,197,39,0,0,0,3,0,0,3,0,0,968,321,99,711,224,52,145900
531501,0.6783099,31,6,0,8,0,0,6,0,0,1332,309,82,816,236,65,0,0,0,7,1,0,6,0,0,1410,419,125,1002,302,90,153600
531502,0.7078947,10,0,0,4,0,0,1,0,0,544,161,42,365,79,18,0,0,0,4,0,0,1,0,0,587,199,57,449,112,24,147700
531602,0.7247956,20,8,0,3,0,0,2,1,0,838,185,42,477,148,18,0,0,0,3,0,0,3,1,0,894,237,61,584,191,27,153600
531603,0.6332932,17,0,0,4,0,0,6,0,0,651,128,26,394,57,17,0,0,0,3,1,0,7,0,0,660,159,35,455,80,23,151400
531604,0.7227273,24,5,0,5,0,0,5,0,0,614,178,48,366,107,19,0,0,0,5,0,0,5,0,0,673,201,76,450,140,28,153000
531701,0.6198656,26,22,0,5,0,0,1,0,0,1000,237,43,599,131,15,0,0,0,4,1,0,1,0,0,1071,315,59,734,175,26,160300
531702,0.7241923,27,4,0,9,0,0,9,2,0,1023,160,29,553,112,24,0,0,0,6,2,0,10,2,0,1013,249,44,653,142,34,163600
531800,0.6525822,51,6,0,1,0,0,4,0,0,938,187,82,536,117,54,0,0,0,1,0,0,4,0,0,1001,261,112,658,154,75,167500
531901,0.5640718,58,29,0,3,0,0,12,2,0,1082,406,68,670,222,18,0,0,0,2,1,0,14,3,0,1251,534,123,873,307,33,159000
531902,0.4995434,75,0,0,3,2,0,6,0,0,698,271,35,334,91,17,0,0,0,4,2,0,7,0,0,764,281,88,421,119,23,161100
532001,0.5608938,51,27,0,2,0,0,6,0,2,587,175,35,264,74,19,0,0,0,2,0,0,7,0,3,665,233,67,343,104,27,174900
532002,0.5433071,83,10,0,9,0,0,21,10,7,519,175,41,203,118,24,0,0,0,11,0,0,31,15,11,714,336,96,314,192,45,159800
532101,0.7692767,90,22,0,8,0,3,32,13,3,1108,332,50,551,221,0,0,0,0,3,6,3,36,11,9,1211,544,92,704,309,9,165700
532102,0.3403614,97,52,15,2,0,0,35,13,3,509,237,18,288,100,7,2,1,0,1,1,0,40,10,11,614,323,98,366,122,16,180900
532200,0.6581544,92,49,20,29,8,0,36,0,7,1099,303,66,635,160,32,0,0,0,21,23,0,37,5,8,1352,425,154,841,226,43,184600
532302,0.4553818,40,5,0,1,0,0,11,0,0,729,247,51,381,127,34,0,0,0,0,1,0,10,3,0,750,310,81,466,158,48,147100
532303,0.4844125,40,35,20,3,0,0,22,5,0,775,268,75,367,137,46,0,0,0,2,1,0,26,5,0,816,358,146,450,183,66,165700
532304,0.6559139,76,0,14,0,16,0,10,0,0,585,210,18,318,135,17,0,0,0,0,20,0,9,5,0,754,378,64,474,202,37,144200
532500,0.6296975,33,0,5,15,4,0,21,14,0,710,231,56,419,127,33,0,0,0,14,3,0,22,7,5,679,278,85,443,159,39,148900
532603,0.7522698,31,0,0,6,0,0,8,2,0,552,160,11,319,134,4,0,0,0,5,0,0,8,1,1,551,196,35,365,155,11,167900
532604,0.769697,20,6,1,6,4,0,1,0,14,429,143,35,220,130,25,0,0,0,5,5,0,1,0,18,417,191,71,249,151,41,160100
532605,0.8037109,25,25,0,29,14,9,13,5,0,784,73,30,390,62,26,0,0,0,32,2,24,14,5,0,902,158,68,509,79,40,97600
532606,0.8942696,48,0,5,18,0,0,7,0,12,980,111,53,573,30,30,0,0,0,21,0,0,5,1,16,1041,154,97,669,52,36,157000
532700,0.7077922,6,0,0,35,0,0,1,0,0,506,74,0,330,59,0,0,0,0,32,0,0,1,0,0,516,99,5,365,70,2,142600
532800,0.7551219,13,0,0,151,49,0,2,0,0,645,130,34,469,104,34,0,0,0,114,55,0,2,0,0,730,190,42,480,117,40,117100
532900,0.7140912,13,0,0,265,18,8,3,2,0,1030,119,9,765,77,9,0,0,0,222,23,9,3,2,0,1215,172,28,810,98,11,133800
533000,0.6700965,16,0,0,83,15,0,6,0,0,1180,212,44,871,140,19,0,0,0,77,11,4,6,0,0,1285,279,59,990,174,26,139700
533103,0.8726852,9,14,0,5,0,0,3,0,0,665,165,16,416,99,16,0,0,0,6,0,0,3,0,0,795,271,38,586,153,25,175400
533104,0.896664,65,0,0,5,0,0,6,0,0,960,163,26,521,118,0,0,0,0,5,0,0,6,0,0,1097,238,27,675,154,4,93100
533105,0.8578275,21,0,0,2,0,0,2,0,0,520,35,46,345,23,39,0,0,0,2,0,0,2,0,0,524,51,49,376,34,44,174200
533106,0.6069767,27,0,0,3,0,0,1,0,0,279,77,39,131,39,30,0,0,0,3,0,0,1,0,0,295,79,55,151,52,40,168600
533107,0.7622449,56,0,0,4,0,0,3,0,0,723,180,9,387,145,15,0,0,0,4,0,0,3,0,0,804,243,21,492,181,21,169600
533201,0.7455357,16,4,0,3,2,0,5,0,0,507,113,26,323,59,13,0,0,0,2,2,0,5,0,0,516,131,38,374,73,16,172900
533202,0.5550458,31,9,0,5,0,0,4,0,0,427,157,18,235,125,18,0,0,0,4,1,0,4,0,0,397,201,31,255,138,24,165600
533203,0.7362429,11,13,0,1,0,1,5,2,0,354,112,25,261,43,13,0,0,0,1,0,1,5,2,0,363,118,35,283,56,16,193000
533300,0.7783019,26,5,0,2,0,0,3,0,0,613,173,26,453,89,12,0,0,0,2,0,0,3,0,0,628,190,38,501,111,17,146100
533401,0.6100179,46,19,0,2,0,0,2,0,0,767,255,22,427,92,12,0,0,0,2,0,0,2,0,0,764,275,59,493,115,15,144700
533402,0.7275479,20,6,18,5,0,0,6,0,0,697,211,25,331,129,17,0,0,0,4,0,0,5,0,0,610,217,69,351,140,26,160900
533403,0.6675462,19,17,0,1,0,0,7,0,0,532,151,30,254,77,18,0,0,0,1,0,0,6,1,0,424,180,43,254,79,25,159300
533501,0.7179837,31,0,0,3,0,0,1,0,0,566,127,4,328,67,4,0,0,0,3,0,0,1,0,0,544,137,16,355,80,8,152200
533502,0.6906854,15,12,3,1,0,0,2,0,0,389,122,13,211,84,0,0,0,0,1,0,0,2,0,0,356,149,21,228,95,3,172700
533503,0.7255278,16,3,8,4,0,0,0,0,0,400,87,10,215,49,6,0,0,0,3,1,0,0,0,0,480,119,36,298,78,11,163000
533601,0.76951,62,8,0,7,0,0,4,0,0,793,134,77,391,99,68,0,0,0,5,1,0,3,2,0,786,198,99,446,119,81,175000
533602,0.7323298,117,14,0,11,0,0,6,0,6,1022,261,66,596,131,47,0,0,0,5,6,0,7,0,6,1056,305,114,666,159,58,168100
533603,0.7038391,75,66,11,15,0,0,18,0,3,1055,321,53,575,188,46,0,0,0,15,0,0,20,0,3,1219,477,120,743,256,67,170300
533701,0.7290589,72,0,0,10,0,0,7,4,8,666,181,17,428,89,22,0,0,0,10,0,0,8,3,9,719,210,51,492,113,29,150900
533702,0.7505995,34,0,0,2,0,0,1,0,0,630,152,13,392,89,6,0,0,0,2,0,0,1,0,0,590,156,24,405,102,10,168100
533703,0.6946485,52,0,0,5,0,0,7,0,0,629,228,31,418,123,5,0,0,0,4,0,0,7,0,0,597,210,48,423,134,8,172300
533801,0.6685985,182,37,8,17,0,0,10,2,0,1253,340,36,605,204,15,0,0,0,15,1,0,9,1,1,1298,406,96,685,240,27,160800
533803,0.664981,136,31,13,14,3,0,19,4,0,1015,318,22,496,182,14,0,0,0,15,4,0,20,4,2,1128,467,77,614,245,29,172100
533804,0.6143959,103,41,0,4,0,0,5,10,0,765,203,25,360,102,23,0,0,0,4,0,0,4,10,2,794,331,54,439,125,33,159200
533901,0.7680851,103,7,0,10,0,0,11,0,0,973,223,71,521,135,38,0,0,0,6,4,0,11,1,0,1052,322,115,630,186,57,176000
533902,0.664187,54,15,0,7,0,0,6,0,0,657,187,14,416,51,7,0,0,0,7,0,0,7,0,0,723,208,41,493,74,13,154900
534001,0.7665848,93,4,0,9,0,0,7,0,0,870,168,68,490,75,43,0,0,0,8,0,0,7,1,0,919,211,99,571,102,54,180600
534002,0.6496107,93,7,0,5,0,0,5,0,0,520,218,40,280,103,39,0,0,0,5,0,0,6,0,0,582,283,61,338,135,48,169900
534101,0.6764132,38,4,4,2,0,0,7,0,0,343,96,21,220,30,0,0,0,0,2,0,0,5,3,0,376,110,37,260,39,1,160400
534102,0.809779,73,11,0,7,0,0,14,0,0,1073,243,45,560,168,19,0,0,0,7,0,0,12,2,0,1189,343,91,717,223,35,210500
