"","area","year","race","income","count"
"15551",127710,"00","asian","h",35
"15552",127801,"00","asian","h",9
"15553",127802,"00","asian","h",14
"15554",127910,"00","asian","h",0
"15555",127920,"00","asian","h",6
"15556",128100,"00","asian","h",22
"15557",128210,"00","asian","h",0
"15558",128220,"00","asian","h",7
"15559",128302,"00","asian","h",0
"15560",128303,"00","asian","h",0
"15561",128400,"00","asian","h",15
"15562",128500,"00","asian","h",4
"15563",128600,"00","asian","h",44
"15564",128702,"00","asian","h",19
"15565",128800,"00","asian","h",16
"15566",128910,"00","asian","h",19
"15567",131010,"00","asian","h",28
"15568",131020,"00","asian","h",13
"15569",131100,"00","asian","h",14
"15570",131200,"00","asian","h",29
"15571",131300,"00","asian","h",18
"15572",131400,"00","asian","h",48
"15573",131600,"00","asian","h",11
"15574",131700,"00","asian","h",50
"15575",131800,"00","asian","h",7
"15576",131900,"00","asian","h",13
"15577",132000,"00","asian","h",24
"15578",132100,"00","asian","h",28
"15579",132300,"00","asian","h",0
"15580",132500,"00","asian","h",0
"15581",132700,"00","asian","h",7
"15582",132900,"00","asian","h",23
"15583",133000,"00","asian","h",19
"15584",133100,"00","asian","h",22
"15585",134000,"00","asian","h",23
"15586",134101,"00","asian","h",39
"15587",134103,"00","asian","h",14
"15588",134104,"00","asian","h",72
"15589",134201,"00","asian","h",43
"15590",134302,"00","asian","h",22
"15591",134303,"00","asian","h",31
"15592",134304,"00","asian","h",37
"15593",134306,"00","asian","h",10
"15594",134401,"00","asian","h",105
"15595",134421,"00","asian","h",53
"15596",134422,"00","asian","h",47
"15597",134510,"00","asian","h",0
"15598",134520,"00","asian","h",0
"15599",134710,"00","asian","h",16
"15600",134720,"00","asian","h",23
"15601",134800,"00","asian","h",0
"15602",134901,"00","asian","h",10
"15603",134902,"00","asian","h",49
"15604",135102,"00","asian","h",23
"15605",135111,"00","asian","h",17
"15606",135112,"00","asian","h",44
"15607",135201,"00","asian","h",0
"15608",135202,"00","asian","h",35
"15609",135203,"00","asian","h",52
"15610",137000,"00","asian","h",25
"15611",137102,"00","asian","h",53
"15612",137201,"00","asian","h",46
"15613",137301,"00","asian","h",8
"15614",137302,"00","asian","h",28
"15615",137401,"00","asian","h",13
"15616",137402,"00","asian","h",48
"15617",137501,"00","asian","h",9
"15618",137502,"00","asian","h",35
"15619",137504,"00","asian","h",16
"15620",138000,"00","asian","h",12
"15621",139000,"00","asian","h",10
"15622",139200,"00","asian","h",10
"15623",139301,"00","asian","h",9
"15624",139302,"00","asian","h",7
"15625",139303,"00","asian","h",0
"15626",139400,"00","asian","h",9
"15627",139501,"00","asian","h",0
"15628",139502,"00","asian","h",16
"15629",139600,"00","asian","h",3
"15630",139701,"00","asian","h",0
"15631",139702,"00","asian","h",52
"15632",139703,"00","asian","h",23
"15633",139801,"00","asian","h",37
"15634",139802,"00","asian","h",43
"15635",141100,"00","asian","h",38
"15636",141200,"00","asian","h",38
"15637",141301,"00","asian","h",32
"15638",141302,"00","asian","h",21
"15639",141400,"00","asian","h",30
"15640",141600,"00","asian","h",54
"15641",141700,"00","asian","h",17
"15642",143100,"00","asian","h",29
"15643",143200,"00","asian","h",0
"15644",143300,"00","asian","h",0
"15645",143400,"00","asian","h",14
"15646",143500,"00","asian","h",35
"15647",143601,"00","asian","h",37
"15648",143602,"00","asian","h",2
"15649",143700,"00","asian","h",31
"15650",143800,"00","asian","h",13
"15651",143901,"00","asian","h",26
"15652",143902,"00","asian","h",12
"15653",181000,"00","asian","h",147
"15654",181300,"00","asian","h",78
"15655",181400,"00","asian","h",36
"15656",181500,"00","asian","h",35
"15657",181600,"00","asian","h",32
"15658",183101,"00","asian","h",24
"15659",183102,"00","asian","h",24
"15660",183210,"00","asian","h",31
"15661",183220,"00","asian","h",24
"15662",183300,"00","asian","h",9
"15663",183400,"00","asian","h",22
"15664",183510,"00","asian","h",0
"15665",183520,"00","asian","h",6
"15666",183610,"00","asian","h",0
"15667",183620,"00","asian","h",0
"15668",183700,"00","asian","h",62
"15669",183810,"00","asian","h",0
"15670",183820,"00","asian","h",0
"15671",185100,"00","asian","h",30
"15672",185201,"00","asian","h",55
"15673",185202,"00","asian","h",11
"15674",185310,"00","asian","h",20
"15675",185320,"00","asian","h",9
"15676",186100,"00","asian","h",109
"15677",186200,"00","asian","h",45
"15678",186300,"00","asian","h",78
"15679",186401,"00","asian","h",14
"15680",186402,"00","asian","h",29
"15681",187100,"00","asian","h",53
"15682",187200,"00","asian","h",0
"15683",187300,"00","asian","h",31
"15684",188100,"00","asian","h",40
"15685",188200,"00","asian","h",59
"15686",188300,"00","asian","h",63
"15687",189100,"00","asian","h",26
"15688",189200,"00","asian","h",41
"15689",189300,"00","asian","h",57
"15690",189400,"00","asian","h",10
"15691",189500,"00","asian","h",5
"15692",189600,"00","asian","h",6
"15693",189701,"00","asian","h",50
"15694",189702,"00","asian","h",0
"15695",189800,"00","asian","h",0
"15696",189901,"00","asian","h",0
"15697",189902,"00","asian","h",0
"15698",190100,"00","asian","h",10
"15699",190200,"00","asian","h",0
"15700",190301,"00","asian","h",12
"15701",190520,"00","asian","h",6
"15702",190700,"00","asian","h",0
"15703",190800,"00","asian","h",0
"15704",190901,"00","asian","h",0
"15705",190902,"00","asian","h",0
"15706",191000,"00","asian","h",0
"15707",191110,"00","asian","h",0
"15708",191120,"00","asian","h",15
"15709",191201,"00","asian","h",34
"15710",191203,"00","asian","h",15
"15711",191204,"00","asian","h",15
"15712",191300,"00","asian","h",5
"15713",191410,"00","asian","h",0
"15714",191420,"00","asian","h",0
"15715",191500,"00","asian","h",25
"15716",191610,"00","asian","h",13
"15717",191620,"00","asian","h",5
"15718",191710,"00","asian","h",0
"15719",191720,"00","asian","h",7
"15720",191820,"00","asian","h",10
"15721",191900,"00","asian","h",13
"15722",192000,"00","asian","h",19
"15723",192300,"00","asian","h",54
"15724",192410,"00","asian","h",40
"15725",192420,"00","asian","h",13
"15726",192510,"00","asian","h",11
"15727",192520,"00","asian","h",11
"15728",192610,"00","asian","h",0
"15729",192620,"00","asian","h",5
"15730",192700,"00","asian","h",17
"15731",194100,"00","asian","h",48
"15732",194200,"00","asian","h",6
"15733",194300,"00","asian","h",13
"15734",194400,"00","asian","h",26
"15735",194500,"00","asian","h",13
"15736",195100,"00","asian","h",139
"15737",195200,"00","asian","h",87
"15738",195300,"00","asian","h",3
"15739",195400,"00","asian","h",41
"15740",195500,"00","asian","h",76
"15741",195600,"00","asian","h",12
"15742",195710,"00","asian","h",10
"15743",195720,"00","asian","h",19
"15744",195801,"00","asian","h",29
"15745",195802,"00","asian","h",17
"15746",195900,"00","asian","h",49
"15747",197110,"00","asian","h",0
"15748",197200,"00","asian","h",45
"15749",197300,"00","asian","h",6
"15750",197410,"00","asian","h",16
"15751",197420,"00","asian","h",0
"15752",197500,"00","asian","h",32
"15753",197600,"00","asian","h",5
"15754",197700,"00","asian","h",35
"15755",199000,"00","asian","h",0
"15756",199110,"00","asian","h",0
"15757",199120,"00","asian","h",5
"15758",199201,"00","asian","h",8
"15759",199202,"00","asian","h",4
"15760",199300,"00","asian","h",14
"15761",199400,"00","asian","h",0
"15762",199700,"00","asian","h",0
"15763",199800,"00","asian","h",19
"15764",199900,"00","asian","h",0
"15765",201110,"00","asian","h",0
"15766",201120,"00","asian","h",7
"15767",201200,"00","asian","h",0
"15768",201301,"00","asian","h",32
"15769",201302,"00","asian","h",91
"15770",201401,"00","asian","h",24
"15771",201402,"00","asian","h",27
"15772",201501,"00","asian","h",0
"15773",201503,"00","asian","h",0
"15774",201504,"00","asian","h",14
"15775",201600,"00","asian","h",14
"15776",201700,"00","asian","h",18
"15777",203100,"00","asian","h",0
"15778",203200,"00","asian","h",0
"15779",203300,"00","asian","h",0
"15780",203500,"00","asian","h",8
"15781",203600,"00","asian","h",0
"15782",203710,"00","asian","h",0
"15783",203720,"00","asian","h",0
"15784",203800,"00","asian","h",0
"15785",203900,"00","asian","h",0
"15786",204110,"00","asian","h",0
"15787",204120,"00","asian","h",0
"15788",204200,"00","asian","h",0
"15789",204300,"00","asian","h",0
"15790",204410,"00","asian","h",0
"15791",204420,"00","asian","h",0
"15792",204600,"00","asian","h",0
"15793",204700,"00","asian","h",0
"15794",204810,"00","asian","h",0
"15795",204820,"00","asian","h",0
"15796",204910,"00","asian","h",0
"15797",204920,"00","asian","h",0
"15798",205120,"00","asian","h",11
"15799",206010,"00","asian","h",26
"15800",206030,"00","asian","h",1
"15801",206040,"00","asian","h",16
"15802",206050,"00","asian","h",18
"15803",206200,"00","asian","h",0
"15804",206300,"00","asian","h",0
"15805",207100,"00","asian","h",21
"15806",207300,"00","asian","h",9
"15807",207500,"00","asian","h",166
"15808",207900,"00","asian","h",27
"15809",208000,"00","asian","h",5
"15810",208300,"00","asian","h",12
"15811",208400,"00","asian","h",19
"15812",208500,"00","asian","h",67
"15813",208610,"00","asian","h",25
"15814",208620,"00","asian","h",33
"15815",208720,"00","asian","h",0
"15816",208800,"00","asian","h",10
"15817",209300,"00","asian","h",0
"15818",209520,"00","asian","h",5
"15819",209810,"00","asian","h",0
"15820",209820,"00","asian","h",0
"15821",210010,"00","asian","h",0
"15822",211000,"00","asian","h",90
"15823",211110,"00","asian","h",36
"15824",211200,"00","asian","h",10
"15825",211310,"00","asian","h",18
"15826",211410,"00","asian","h",48
"15827",211420,"00","asian","h",56
"15828",211500,"00","asian","h",35
"15829",211701,"00","asian","h",59
"15830",211702,"00","asian","h",51
"15831",211801,"00","asian","h",74
"15832",211802,"00","asian","h",20
"15833",212100,"00","asian","h",27
"15834",212420,"00","asian","h",5
"15835",212500,"00","asian","h",28
"15836",212610,"00","asian","h",31
"15837",212620,"00","asian","h",22
"15838",212700,"00","asian","h",216
"15839",212800,"00","asian","h",39
"15840",212900,"00","asian","h",10
"15841",213100,"00","asian","h",16
"15842",213201,"00","asian","h",21
"15843",213202,"00","asian","h",5
"15844",213310,"00","asian","h",9
"15845",213320,"00","asian","h",16
"15846",213402,"00","asian","h",6
"15847",214000,"00","asian","h",0
"15848",214100,"00","asian","h",27
"15849",214400,"00","asian","h",20
"15850",214500,"00","asian","h",123
"15851",214600,"00","asian","h",6
"15852",214700,"00","asian","h",28
"15853",214800,"00","asian","h",21
"15854",214900,"00","asian","h",23
"15855",216100,"00","asian","h",30
"15856",216200,"00","asian","h",66
"15857",216300,"00","asian","h",51
"15858",216400,"00","asian","h",31
"15859",216700,"00","asian","h",6
"15860",216800,"00","asian","h",17
"15861",216900,"00","asian","h",18
"15862",217000,"00","asian","h",11
"15863",217100,"00","asian","h",9
"15864",217200,"00","asian","h",19
"15865",218110,"00","asian","h",31
"15866",218120,"00","asian","h",9
"15867",218210,"00","asian","h",0
"15868",218220,"00","asian","h",0
"15869",218300,"00","asian","h",0
"15870",218400,"00","asian","h",0
"15871",218500,"00","asian","h",0
"15872",218600,"00","asian","h",0
"15873",218700,"00","asian","h",0
"15874",218800,"00","asian","h",0
"15875",218900,"00","asian","h",0
"15876",219010,"00","asian","h",0
"15877",219020,"00","asian","h",5
"15878",219300,"00","asian","h",0
"15879",219500,"00","asian","h",9
"15880",219700,"00","asian","h",2
"15881",219800,"00","asian","h",0
"15882",219900,"00","asian","h",0
"15883",220000,"00","asian","h",0
"15884",220100,"00","asian","h",34
"15885",221110,"00","asian","h",14
"15886",221120,"00","asian","h",0
"15887",221210,"00","asian","h",0
"15888",221220,"00","asian","h",6
"15889",221301,"00","asian","h",7
"15890",221302,"00","asian","h",0
"15891",221400,"00","asian","h",0
"15892",221500,"00","asian","h",0
"15893",221600,"00","asian","h",5
"15894",221710,"00","asian","h",6
"15895",221810,"00","asian","h",0
"15896",221820,"00","asian","h",7
"15897",221900,"00","asian","h",22
"15898",222000,"00","asian","h",0
"15899",222100,"00","asian","h",0
"15900",222200,"00","asian","h",8
"15901",222500,"00","asian","h",0
"15902",222600,"00","asian","h",0
"15903",224020,"00","asian","h",0
"15904",224200,"00","asian","h",7
"15905",224310,"00","asian","h",0
"15906",224320,"00","asian","h",0
"15907",224410,"00","asian","h",8
"15908",224420,"00","asian","h",0
"15909",224600,"00","asian","h",0
"15910",226000,"00","asian","h",3
"15911",226410,"00","asian","h",0
"15912",226420,"00","asian","h",2
"15913",226700,"00","asian","h",0
"15914",227010,"00","asian","h",0
"15915",227020,"00","asian","h",0
"15916",228100,"00","asian","h",0
"15917",228210,"00","asian","h",0
"15918",228220,"00","asian","h",0
"15919",228310,"00","asian","h",0
"15920",228320,"00","asian","h",0
"15921",228410,"00","asian","h",0
"15922",228420,"00","asian","h",0
"15923",228500,"00","asian","h",0
"15924",228600,"00","asian","h",0
"15925",228710,"00","asian","h",0
"15926",228720,"00","asian","h",0
"15927",228800,"00","asian","h",0
"15928",228900,"00","asian","h",0
"15929",229100,"00","asian","h",0
"15930",229200,"00","asian","h",0
"15931",229300,"00","asian","h",0
"15932",229410,"00","asian","h",0
"15933",229420,"00","asian","h",0
"15934",231100,"00","asian","h",0
"15935",231210,"00","asian","h",0
"15936",231220,"00","asian","h",0
"15937",231300,"00","asian","h",0
"15938",231400,"00","asian","h",8
"15939",231500,"00","asian","h",7
"15940",231600,"00","asian","h",0
"15941",231710,"00","asian","h",0
"15942",231720,"00","asian","h",6
"15943",231800,"00","asian","h",0
"15944",231900,"00","asian","h",0
"15945",232110,"00","asian","h",0
"15946",232120,"00","asian","h",0
"15947",232200,"00","asian","h",0
"15948",232300,"00","asian","h",0
"15949",232400,"00","asian","h",0
"15950",232500,"00","asian","h",0
"15951",232600,"00","asian","h",0
"15952",232700,"00","asian","h",0
"15953",232800,"00","asian","h",0
"15954",234000,"00","asian","h",11
"15955",234200,"00","asian","h",13
"15956",234500,"00","asian","h",0
"15957",234600,"00","asian","h",0
"15958",234700,"00","asian","h",0
"15959",234800,"00","asian","h",0
"15960",234900,"00","asian","h",0
"15961",235100,"00","asian","h",0
"15962",235201,"00","asian","h",0
"15963",235202,"00","asian","h",2
"15964",236000,"00","asian","h",6
"15965",236100,"00","asian","h",16
"15966",236201,"00","asian","h",0
"15967",236400,"00","asian","h",0
"15968",237100,"00","asian","h",0
"15969",237200,"00","asian","h",0
"15970",237300,"00","asian","h",0
"15971",237400,"00","asian","h",0
"15972",237500,"00","asian","h",0
"15973",237600,"00","asian","h",0
"15974",237710,"00","asian","h",0
"15975",237720,"00","asian","h",0
"15976",237800,"00","asian","h",0
"15977",237900,"00","asian","h",0
"15978",238000,"00","asian","h",0
"15979",238100,"00","asian","h",0
"15980",238200,"00","asian","h",0
"15981",238310,"00","asian","h",0
"15982",238320,"00","asian","h",0
"15983",238400,"00","asian","h",0
"15984",239200,"00","asian","h",0
"15985",239310,"00","asian","h",0
"15986",239320,"00","asian","h",0
"15987",239330,"00","asian","h",0
"15988",239500,"00","asian","h",0
"15989",239600,"00","asian","h",0
"15990",239700,"00","asian","h",0
"15991",239800,"00","asian","h",0
"15992",240010,"00","asian","h",1
"15993",240020,"00","asian","h",0
"15994",240200,"00","asian","h",0
"15995",240300,"00","asian","h",5
"15996",240400,"00","asian","h",0
"15997",240500,"00","asian","h",0
"15998",240600,"00","asian","h",0
"15999",240700,"00","asian","h",0
"16000",240800,"00","asian","h",0
"16001",240900,"00","asian","h",0
"16002",241000,"00","asian","h",0
"16003",241110,"00","asian","h",0
"16004",241120,"00","asian","h",0
"16005",241200,"00","asian","h",0
"16006",241300,"00","asian","h",0
"16007",241400,"00","asian","h",0
"16008",242000,"00","asian","h",0
"16009",242200,"00","asian","h",0
"16010",242300,"00","asian","h",0
"16011",242600,"00","asian","h",0
"16012",242700,"00","asian","h",0
"16013",243000,"00","asian","h",0
"16014",243100,"00","asian","h",0
"16015",261101,"00","asian","h",12
"16016",261102,"00","asian","h",41
"16017",261200,"00","asian","h",51
"16018",262200,"00","asian","h",48
"16019",262302,"00","asian","h",26
"16020",262303,"00","asian","h",23
"16021",262500,"00","asian","h",7
"16022",262601,"00","asian","h",48
"16023",262602,"00","asian","h",86
"16024",262800,"00","asian","h",29
"16025",264000,"00","asian","h",15
"16026",264101,"00","asian","h",27
"16027",264301,"00","asian","h",58
