"datazone","stayer","total","mover","one_year_mover_prop","ten_year_stayer_prop"
"S01003641",688,820,132,0.160975609756098,0.172880439726709
"S01003642",782,888,106,0.119369369369369,0.280503234057642
"S01003643",744,924,180,0.194805194805195,0.114553837718008
"S01003644",808,952,144,0.151260504201681,0.193974269006478
"S01003645",529,594,65,0.109427609427609,0.31382842015705
"S01003646",753,926,173,0.18682505399568,0.126427018208326
"S01003647",661,761,100,0.131406044678055,0.244437609108713
"S01003648",671,936,265,0.283119658119658,0.0358481472079344
"S01003649",980,1144,164,0.143356643356643,0.212814155663653
"S01003650",645,790,145,0.183544303797468,0.131621317430819
"S01003651",716,794,78,0.0982367758186398,0.355570071288525
"S01003652",578,681,103,0.151248164464024,0.194002472574364
"S01003653",731,833,102,0.122448979591837,0.270846829098411
"S01003654",997,1169,172,0.147134302822926,0.203613454170342
"S01003655",906,985,79,0.0802030456852792,0.433430702531828
"S01003656",531,609,78,0.12807881773399,0.253964073551147
"S01003657",853,1000,147,0.147,0.20393431650419
"S01003658",848,969,121,0.124871001031992,0.263463679031665
"S01003659",767,959,192,0.200208550573514,0.107094598694069
"S01003660",694,906,212,0.233995584988962,0.0695524972550347
"S01003661",727,921,194,0.210640608034745,0.0939177774737834
"S01003662",559,667,108,0.16191904047976,0.170946313552845
"S01003663",693,836,143,0.171052631578947,0.153203812081305
"S01003664",509,618,109,0.176375404530744,0.143645846346346
"S01003665",596,709,113,0.159379407616361,0.17619770427208
"S01003666",701,803,102,0.127023661270237,0.257054213433339
"S01003667",853,982,129,0.131364562118126,0.244554373416971
"S01003668",692,861,169,0.196283391405343,0.112468118557472
"S01003669",547,598,51,0.0852842809364548,0.410073234178648
"S01003670",840,999,159,0.159159159159159,0.176659899224899
"S01003671",651,739,88,0.119079837618403,0.281426831898363
"S01003672",800,967,167,0.172699069286453,0.150187963724414
"S01003673",638,880,242,0.275,0.0401217683124734
"S01003674",777,871,94,0.107921928817451,0.319174831611986
"S01003675",611,778,167,0.214652956298201,0.0892516251015027
"S01003676",662,770,108,0.14025974025974,0.220634103657904
"S01003677",750,830,80,0.0963855421686747,0.362937388667848
"S01003678",659,755,96,0.127152317880795,0.256675625859612
"S01003679",991,1141,150,0.131463628396144,0.244275606738535
"S01003680",786,1021,235,0.230166503428012,0.0731085279685344
"S01003681",552,622,70,0.112540192926045,0.303030910258667
"S01003682",1025,1169,144,0.123182207014542,0.268592290188694
"S01003683",623,699,76,0.108726752503577,0.316306931539611
"S01003684",697,801,104,0.129837702871411,0.248887233382801
"S01003685",497,581,84,0.144578313253012,0.209798589197744
"S01003686",919,1135,216,0.190308370044053,0.121114599827107
"S01003687",617,762,145,0.190288713910761,0.121144004908173
"S01003688",894,994,100,0.100603621730382,0.346346931242776
"S01003689",573,672,99,0.147321428571429,0.203167150334915
"S01003690",908,1011,103,0.101879327398615,0.341465577093719
"S01003691",1047,1160,113,0.0974137931034483,0.358828495771258
"S01003692",940,1075,135,0.125581395348837,0.261332783050246
"S01003693",595,654,59,0.0902140672782875,0.388501029549187
"S01003694",843,947,104,0.109820485744456,0.312446710157788
"S01003695",855,1214,359,0.295716639209226,0.0300243960288571
"S01003696",994,1201,207,0.172356369691923,0.150811260531869
"S01003697",963,1030,67,0.0650485436893204,0.510376446959496
"S01003698",899,961,62,0.0645161290322581,0.513290280463509
"S01003699",959,1121,162,0.144513826940232,0.209956800383224
"S01003700",988,1086,98,0.0902394106813996,0.388392820533075
"S01003701",905,1025,120,0.117073170731707,0.287903628322396
"S01003702",780,911,131,0.143798024149286,0.211720181280912
"S01003703",988,1161,173,0.14900947459087,0.1991806973261
"S01003704",677,760,83,0.109210526315789,0.314594238052132
"S01003705",812,950,138,0.145263157894737,0.208124994571755
"S01003706",701,830,129,0.155421686746988,0.184671235993765
"S01003707",906,1057,151,0.142857142857143,0.214058315601308
"S01003708",604,796,192,0.241206030150754,0.0632759550455896
"S01003709",817,1060,243,0.229245283018868,0.0739881064413394
"S01003710",827,960,133,0.138541666666667,0.225083036357592
"S01003711",801,975,174,0.178461538461538,0.140048674850528
"S01003712",869,1031,162,0.157129000969932,0.180971885680007
"S01003713",643,886,243,0.274266365688488,0.0405296179930661
"S01003714",841,965,124,0.128497409326425,0.252747474388321
"S01003715",573,884,311,0.351809954751131,0.0130925297538083
"S01003716",732,898,166,0.184855233853007,0.129523163720565
"S01003717",765,928,163,0.175646551724138,0.144922090248204
"S01003718",657,795,138,0.173584905660377,0.148587545613127
"S01003719",508,608,100,0.164473684210526,0.16580641532471
"S01003720",861,960,99,0.103125,0.336758979002868
"S01003721",679,819,140,0.170940170940171,0.153411785730671
"S01003722",857,995,138,0.138693467336683,0.224686723809079
"S01003723",488,594,106,0.178451178451178,0.14006633669021
"S01003724",736,890,154,0.173033707865169,0.149581566446687
"S01003725",547,658,111,0.168693009118541,0.157621090264979
"S01003726",594,766,172,0.224543080939948,0.0786279139108099
"S01003727",690,788,98,0.124365482233503,0.264989540743909
"S01003728",489,540,51,0.0944444444444444,0.370809620329065
"S01003729",643,776,133,0.17139175257732,0.152578210378934
"S01003730",584,703,119,0.16927453769559,0.156521939578987
"S01003731",487,651,164,0.251920122887865,0.0548882932307983
"S01003732",755,886,131,0.147855530474041,0.201898130435408
"S01003733",776,898,122,0.135857461024499,0.232195525207444
"S01003734",681,752,71,0.0944148936170213,0.370930643719483
"S01003735",660,783,123,0.157088122605364,0.181059674315273
"S01003736",795,896,101,0.112723214285714,0.302406547475643
"S01003737",590,674,84,0.124629080118694,0.264192905471492
"S01003738",623,720,97,0.134722222222222,0.235264013857649
"S01003739",477,576,99,0.171875,0.151690700248627
"S01003740",515,621,106,0.170692431561997,0.153870827240491
"S01003741",767,946,179,0.189217758985201,0.122755871943315
"S01003742",454,567,113,0.199294532627866,0.108324810918024
"S01003743",517,624,107,0.171474358974359,0.152426168887525
"S01003744",537,642,105,0.163551401869159,0.167645760899105
"S01003745",769,829,60,0.0723763570566948,0.471756717030459
"S01003746",754,841,87,0.103448275862069,0.335547108486829
"S01003747",921,1038,117,0.11271676300578,0.302428535801675
"S01003748",527,650,123,0.189230769230769,0.122736175301744
"S01003749",757,877,120,0.136830102622577,0.229595230153029
"S01003750",546,667,121,0.181409295352324,0.135103962853038
"S01003751",785,1036,251,0.242277992277992,0.0623877054932972
"S01003752",703,858,155,0.180652680652681,0.136357921199391
"S01003753",848,982,134,0.136456211812627,0.230591685987149
"S01003754",825,947,122,0.12882787750792,0.251790705945952
"S01003755",652,817,165,0.201958384332925,0.104774450544315
"S01003756",666,762,96,0.125984251968504,0.260131280223161
"S01003757",568,624,56,0.0897435897435897,0.390514766341446
"S01003758",707,799,92,0.11514392991239,0.294256689598128
"S01003759",576,647,71,0.109737248840804,0.312738988762061
"S01003760",715,800,85,0.10625,0.325207496456734
"S01003761",765,890,125,0.140449438202247,0.220147767202443
"S01003762",749,901,152,0.168701442841287,0.157605100120516
"S01003763",850,986,136,0.137931034482759,0.226683603446804
"S01003764",805,920,115,0.125,0.263075576163828
"S01003765",683,788,105,0.133248730964467,0.239301192003391
"S01003766",532,695,163,0.234532374100719,0.0690666317903184
"S01003767",559,775,216,0.278709677419355,0.0381154502002462
"S01003768",537,615,78,0.126829268292683,0.257627191572379
"S01003769",580,706,126,0.178470254957507,0.140033816441765
"S01003770",576,653,77,0.11791730474732,0.28516289921573
"S01003771",603,751,148,0.197070572569907,0.111371418551849
"S01003772",518,617,99,0.160453808752026,0.173958621336567
"S01003773",659,759,100,0.131752305665349,0.243464916010863
"S01003774",586,708,122,0.172316384180791,0.150884137024862
"S01003775",725,828,103,0.1243961352657,0.264896791391232
"S01003776",537,618,81,0.131067961165049,0.245390703741153
"S01003777",867,991,124,0.125126135216953,0.262696586707532
"S01003778",412,559,147,0.262969588550984,0.0472992311650176
"S01003779",519,580,61,0.105172413793103,0.329149835860338
"S01003780",893,1044,151,0.14463601532567,0.20965711348323
"S01003781",589,728,139,0.190934065934066,0.120181924653087
"S01003782",502,621,119,0.191626409017713,0.11915744150969
"S01003783",930,1158,228,0.196891191709845,0.111620481503539
"S01003784",473,668,195,0.291916167664671,0.0316844944939232
"S01003785",750,910,160,0.175824175824176,0.144610128059448
"S01003786",877,991,114,0.115035317860747,0.294618075848159
"S01003787",580,679,99,0.14580265095729,0.206815075476502
"S01003788",657,773,116,0.15006468305304,0.196724638721356
"S01003789",490,557,67,0.120287253141831,0.27759321612834
"S01003790",576,673,97,0.144130757800892,0.210898840476895
"S01003791",507,734,227,0.309264305177112,0.0247240147590403
"S01003792",591,762,171,0.224409448818898,0.0787635161143587
"S01003793",494,614,120,0.195439739413681,0.113654275490155
"S01003794",610,782,172,0.219948849104859,0.083412438856397
"S01003795",546,618,72,0.116504854368932,0.289762163854388
"S01003796",564,755,191,0.252980132450331,0.0541154810696266
"S01003797",866,1026,160,0.155945419103314,0.183529259536671
"S01003798",744,912,168,0.184210526315789,0.130551231278288
"S01003799",781,926,145,0.15658747300216,0.182137961642145
"S01003800",622,793,171,0.215636822194199,0.0881397823483761
"S01003801",759,870,111,0.127586206896552,0.255402552187588
"S01003802",721,838,117,0.139618138424821,0.222286179158488
"S01003803",598,693,95,0.137085137085137,0.228917763244715
"S01003804",563,681,118,0.173274596182085,0.149146418641737
"S01003805",866,1159,293,0.252804141501294,0.0542431073671732
"S01003806",612,719,107,0.148817802503477,0.199629775158927
"S01003807",864,1020,156,0.152941176470588,0.190167241656516
"S01003808",612,744,132,0.17741935483871,0.141835474526365
"S01003809",716,843,127,0.150652431791222,0.19536847064308
"S01003810",822,960,138,0.14375,0.211838964565995
"S01003811",616,766,150,0.195822454308094,0.113114798269611
"S01003812",815,969,154,0.158926728586171,0.17714884165034
"S01003813",839,1015,176,0.173399014778325,0.148922111684311
"S01003814",704,842,138,0.163895486935867,0.166957401349657
"S01003815",586,808,222,0.274752475247525,0.0402589600706433
"S01003816",728,915,187,0.204371584699454,0.101648939604871
"S01003817",850,989,139,0.140546006066734,0.21990056295306
"S01003818",775,890,115,0.129213483146067,0.250678425708793
"S01003819",562,656,94,0.143292682926829,0.212973104647911
"S01003820",815,1139,324,0.284460052677788,0.0351834843156396
"S01003821",784,900,116,0.128888888888889,0.251614423236671
"S01003822",549,913,364,0.3986856516977,0.00618038698306309
"S01003823",826,1014,188,0.185404339250493,0.128653297850306
"S01003824",572,801,229,0.285892634207241,0.0344853888279216
"S01003825",316,674,358,0.531157270029674,0.000513182526847875
"S01003826",645,797,152,0.190715181932246,0.120507459916799
"S01003827",781,946,165,0.174418604651163,0.147095360429258
"S01003828",555,750,195,0.26,0.0492399039735588
"S01003829",644,716,72,0.100558659217877,0.346520115528844
"S01003830",804,1017,213,0.209439528023599,0.0953566440516327
"S01003831",575,683,108,0.158125915080527,0.178842779174084
"S01003832",705,933,228,0.244372990353698,0.0606840744438719
"S01003833",501,694,193,0.278097982708934,0.0384399269894647
"S01003834",626,739,113,0.152909336941813,0.190238734443764
"S01003835",475,587,112,0.190800681431005,0.120380206443205
"S01003836",452,700,248,0.354285714285714,0.0126009691399726
"S01003837",690,817,127,0.155446756425949,0.184616427219066
"S01003838",501,669,168,0.251121076233184,0.0554773976663259
"S01003839",576,762,186,0.244094488188976,0.0609081096403519
"S01003840",639,785,146,0.185987261146497,0.127735618184382
"S01003841",500,609,109,0.178981937602627,0.139164068516371
"S01003842",536,626,90,0.143769968051118,0.211789568158441
"S01003843",589,679,90,0.132547864506627,0.241243269144579
"S01003844",723,847,124,0.146399055489965,0.205375611544366
"S01003845",796,1112,316,0.284172661870504,0.0353250516010349
"S01003846",742,839,97,0.115613825983313,0.292697790792461
"S01003847",545,618,73,0.118122977346278,0.284498690583594
"S01003848",686,818,132,0.161369193154034,0.172071173426496
"S01003849",655,893,238,0.266517357222844,0.0450711263073837
"S01003850",482,632,150,0.237341772151899,0.0665732255548733
"S01003851",808,917,109,0.11886586695747,0.28211114983368
"S01003852",497,625,128,0.2048,0.101102923506281
"S01003853",567,933,366,0.392282958199357,0.00687090828469897
"S01003854",529,652,123,0.188650306748466,0.12361772962427
"S01003855",899,1114,215,0.192998204667864,0.117150732643424
"S01003856",650,832,182,0.21875,0.08470329472543
"S01003857",686,802,116,0.144638403990025,0.209651258733798
"S01003858",578,694,116,0.167146974063401,0.16057712562467
"S01003859",508,617,109,0.176661264181524,0.143148065221861
"S01003860",589,756,167,0.220899470899471,0.082401476356495
"S01003861",672,897,225,0.250836120401338,0.0556888564746224
"S01003862",527,704,177,0.251420454545455,0.0552560149759619
"S01003863",692,817,125,0.152998776009792,0.190037968528883
"S01003864",831,964,133,0.137966804979253,0.226589561421362
"S01003865",747,901,154,0.170921198668147,0.153446896222974
"S01003866",763,912,149,0.163377192982456,0.167995247629481
"S01003867",925,1061,136,0.12818096135721,0.253666717088751
"S01003868",583,704,121,0.171875,0.151690700248627
"S01003869",629,705,76,0.107801418439716,0.319606265490781
"S01003870",711,860,149,0.173255813953488,0.149180306417824
"S01003871",746,845,99,0.117159763313609,0.287621392944092
"S01003872",765,907,142,0.156560088202867,0.182197108740384
"S01003873",889,1045,156,0.149282296650718,0.198543057335142
"S01003874",643,843,200,0.237247924080664,0.0666551918849662
"S01003875",489,564,75,0.132978723404255,0.240047701237792
"S01003876",588,717,129,0.179916317991632,0.13758836317477
"S01003877",516,588,72,0.122448979591837,0.270846829098411
"S01003878",893,1079,186,0.172381835032437,0.150764864616252
"S01003879",558,680,122,0.179411764705882,0.13843721770605
"S01003880",833,934,101,0.10813704496788,0.318406006479038
"S01003881",703,800,97,0.12125,0.274570187493416
"S01003882",443,560,117,0.208928571428571,0.0959747505857422
"S01003883",495,588,93,0.158163265306122,0.178763450390447
"S01003884",723,805,82,0.101863354037267,0.341526312691633
"S01003885",615,741,126,0.17004048582996,0.155084744168844
"S01003886",523,632,109,0.17246835443038,0.150607328795546
"S01003887",822,928,106,0.114224137931034,0.297329782531492
"S01003888",548,720,172,0.238888888888889,0.0652349930618387
"S01003889",527,641,114,0.177847113884555,0.141099624156705
"S01003890",612,690,78,0.11304347826087,0.301316777470598
"S01003891",737,840,103,0.122619047619048,0.270322389665279
"S01003892",582,693,111,0.16017316017316,0.17454101629044
"S01003893",564,697,133,0.190817790530846,0.120354756582148
"S01003894",721,928,207,0.223060344827586,0.0801443452093514
"S01003895",648,741,93,0.125506072874494,0.261557982556512
"S01003896",632,730,98,0.134246575342466,0.236560473944205
"S01003897",611,723,112,0.154910096818811,0.185792906798765
"S01003898",691,836,145,0.173444976076555,0.148839327592022
"S01003899",619,757,138,0.182298546895641,0.133643455168555
"S01003900",595,799,204,0.25531914893617,0.0524447312390551
"S01003901",560,632,72,0.113924050632911,0.298338627364604
"S01003902",833,979,146,0.149131767109295,0.198894647570691
"S01003903",610,713,103,0.144460028050491,0.210088873117493
"S01003904",591,775,184,0.23741935483871,0.0665055338181178
"S01003905",768,919,151,0.164309031556039,0.166133450971866
"S01003906",662,772,110,0.142487046632124,0.21498437221301
"S01003907",679,836,157,0.187799043062201,0.124920860865062
"S01003908",769,894,125,0.139821029082774,0.221762551652189
"S01003909",620,752,132,0.175531914893617,0.145123749007147
"S01003910",655,781,126,0.161331626120359,0.172148269411133
"S01003911",568,647,79,0.12210200927357,0.271919623607722
"S01003912",612,732,120,0.163934426229508,0.166879661774604
"S01003913",683,809,126,0.1557478368356,0.183959330650505
"S01003914",827,958,131,0.136743215031315,0.229826447847046
"S01003915",603,680,77,0.113235294117647,0.300665774637481
"S01003916",710,834,124,0.148681055155875,0.199950723911378
"S01003917",808,955,147,0.153926701570681,0.187966256381136
"S01003918",815,980,165,0.168367346938776,0.158239656124312
"S01003919",544,647,103,0.15919629057187,0.176581901963863
"S01003920",584,690,106,0.153623188405797,0.188641640149362
"S01003921",712,834,122,0.146282973621103,0.205655074443039
"S01003922",756,913,157,0.171960569550931,0.151534032218414
"S01003923",718,846,128,0.151300236406619,0.193883482586231
"S01003924",473,553,80,0.144665461121157,0.209584950470379
"S01003925",713,826,113,0.13680387409201,0.2296650051652
"S01003926",581,688,107,0.155523255813953,0.184449270340323
"S01003927",604,726,122,0.168044077134986,0.158855837744182
"S01003928",826,957,131,0.136886102403344,0.229446319381122
"S01003929",473,530,57,0.107547169811321,0.320518211993758
"S01003930",709,792,83,0.10479797979798,0.33052973538726
"S01003931",826,981,155,0.158002038735984,0.179106109110556
"S01003932",833,955,122,0.127748691099476,0.254927271797961
"S01003933",606,665,59,0.0887218045112782,0.394920600426356
"S01003934",832,1008,176,0.174603174603175,0.146766839379945
"S01003935",698,849,151,0.177856301531213,0.14108385691533
"S01003936",800,952,152,0.159663865546218,0.175602375277672
"S01003937",739,855,116,0.135672514619883,0.232692955995655
"S01003938",478,596,118,0.197986577181208,0.110107364781864
"S01003939",526,638,112,0.175548589341693,0.145094401137398
"S01003940",789,961,172,0.1789802289282,0.139166964778012
"S01003941",512,634,122,0.192429022082019,0.117979630301994
"S01003942",651,821,170,0.207064555420219,0.0982603517520767
"S01003943",614,728,114,0.156593406593407,0.182125148244589
"S01003944",589,680,91,0.133823529411765,0.237718959572682
"S01003945",637,746,109,0.146112600536193,0.206065861284752
"S01003946",765,893,128,0.143337066069429,0.212862796119569
"S01003947",461,565,104,0.184070796460177,0.130775014153457
"S01003948",574,678,104,0.153392330383481,0.189156811734723
"S01003949",511,628,117,0.186305732484076,0.127236748990346
"S01003950",600,703,103,0.14651493598862,0.205096974378629
"S01003951",492,587,95,0.161839863713799,0.171107881856173
"S01003952",487,541,54,0.099815157116451,0.349395221513632
"S01003953",541,617,76,0.123176661264182,0.268609278760301
"S01003954",492,585,93,0.158974358974359,0.177048546961701
"S01003955",607,747,140,0.187416331994645,0.125510740709064
"S01003956",506,671,165,0.245901639344262,0.0594675390884434
